Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
GICL,GLOBE INTL CARRIERS LTD,120.5,INR,0.4585243851604812,15000,0.3952569169960482,3002799750,INR,62.52270015046957,1.9273,INR,75.03405685223868,0,Transportation,
CHEMBOND,CHEMBOND MATERIALTECH LTD,224.84,INR,0.37948122684048136,3783,0.4409913270539966,3001657832,INR,8.19089253187614,27.45,INR,-16.732896117841914,1.56810035842294,Process industries,
RVTH,REVATHI EQUIPMENT INDIA L,977.8,INR,1.9603753910323207,195,0.14015668798964998,2992876326.55,INR,14.85808236829749,65.8093,INR,,0,Industrial services,
SAKHTISUG,SAKTHI SUGARS LTD,25.1,INR,-0.2781088597536761,137829,0.7463735663897145,2984299396,INR,3.7326750342037953,6.7244,INR,-38.37835856456874,0,Process industries,
CPCAP,CP CAPITAL LTD,163.52,INR,0.3621187012827615,3931,0.4235261161868639,2976365055,INR,5.4471804711651215,30.0192,INR,-4.301448905749396,2.44498777506112,Consumer services,
GILLANDERS,GILLANDERS ARBUTHNOT LTD,136.64,INR,-1.0141987829614645,17611,0.14495867142755975,2969787342,INR,10.913476514141033,12.5203,INR,,0,Consumer non-durables,
STARTECK,STARTECK FINANCE LTD,296,INR,0.6631525250807646,8404,0.7409170656016645,2955260406,INR,28.378585672649177,10.4304,INR,-35.00781994803317,0.0838363514419852,Finance,
ELGIRUBCO,ELGI RUBBER CO. LTD,59,INR,-1.96078431372549,7206,0.39137306445218095,2952949955,INR,,-0.8705,INR,-137.36211854586037,0,Producer manufacturing,
VSTL,VIBHOR STEEL TUBES LTD,155.91,INR,1.0892822408091856,15386,0.9298868011192971,2949607853.1,INR,25.116796082095565,6.2074,INR,,0,Non-energy minerals,
NIRAJ,NIRAJ CEMENT STRUC LTD,52.95,INR,-2.5938189845474553,22358,0.9432123556684288,2893303559,INR,17.454509493670887,3.0336,INR,25.288068393012015,0,Industrial services,
ELGNZ,ELEGANZ INTERIORS LTD,128,INR,2.9766693483507667,79000,2.687074829931973,2892752128,INR,,,,,0,Industrial services,
SPECTSTM,SPECTRUM TALENT MGMT LTD,125,INR,3.6484245439469367,800,0.09009009009009009,2886637000,INR,41.804621918999366,2.9901,INR,-40.42201323025424,0,Commercial services,
ZODIACLOTH,ZODIAC CLOTHING CO. LTD.,110.68,INR,-1.8620322752260987,24919,1.2919230829051809,2882703276,INR,,-14.3064,INR,-2.238229997427323,0,Consumer non-durables,
STARPAPER,STAR PAPER MILLS LTD,184.57,INR,3.708490194976678,116292,11.845136844678487,2881301468,INR,7.001870250871582,26.3601,INR,-35.71601021321426,2.16684723726977,Process industries,
PONNIERODE,PONNIE SUGARS (ERODE) LTD,332.55,INR,-0.04508566275923573,4401,0.3966723149583589,2863703088,INR,14.830952561466729,22.4227,INR,-58.856223301968505,0.900765650803183,Process industries,
NURECA,NURECA LTD,286.3,INR,-0.10467550593161595,4243,0.5574093536521282,2861049992,INR,338.4160756501182,0.846,INR,,0,Health technology,
IVC,IL&FS INVESTMENT MANAGERS,9.08,INR,-0.5476451259583867,539757,1.1322788749395307,2851417304,INR,49.780701754385966,0.1824,INR,-25.581395348837212,7.70925110132159,Finance,
DENEERS,DE NEERS TOOLS LTD,330.75,INR,-1.2686567164179103,19800,2.3076923076923075,2846566800,INR,18.04418985270049,18.33,INR,82.20857066173618,0,Distribution services,
ANLON,ANLON TECHNOLOGY SOL LTD,415,INR,-2.3529411764705883,2800,0.23809523809523808,2846207000,INR,39.995374029027964,10.3762,INR,28.736972704714642,0,Distribution services,
MKPL,M K PROTEINS LTD,7.46,INR,0.9472259810554842,138154,0.6675499427899922,2815290000,INR,34.03284671532847,0.2192,INR,-26.61533311014396,0,Process industries,
EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,247.15,INR,4.991503823279524,8700,1.25,2792679210,INR,5.6417408930911215,43.8074,INR,-34.98051229076315,0,Producer manufacturing,
RHFL,RELIANCE HOME FINANCE LTD,5.56,INR,-2.1126760563380302,531648,0.6263609101253245,2786252274,INR,11.062475129327495,0.5026,INR,,0,Finance,
UFO,UFO MOVIEZ INDIA LTD.,71.74,INR,-0.7882727147006049,78238,0.7870044380781472,2780689261,INR,29.089287162436133,2.4662,INR,-42.11341658060275,0,Consumer services,
SHIVATEX,SHIVA TEXYARN LTD,210.65,INR,2.406417112299474,19612,2.5529145296920155,2771428131,INR,22.64079965606191,9.304,INR,,0,Process industries,
HVAX,HVAX TECHNOLOGIES LTD,1009.95,INR,3.0561224489795964,600,0.20202020202020202,2771321250,INR,24.647174098198228,40.9763,INR,,0,Producer manufacturing,
AHLEAST,ASIAN HOTELS (EAST) LTD,157.74,INR,0.8696764292109053,7944,0.816125254268631,2752837734,INR,15.560816809707013,10.137,INR,-47.07964416972937,1.57035175879397,Consumer services,
KCK,KCK INDUSTRIES LTD,43.25,INR,0.2317497103128654,510000,1.169054441260745,2750773525,INR,99.63142133149044,0.4341,INR,20.349320765178806,0,Process industries,
CCHHL,COUNTRY CLUB HOSP HOL LTD,16.84,INR,-0.11862396204032961,24001,0.5464173589562041,2747842141,INR,63.21321321321321,0.2664,INR,,0,Consumer services,
RBS,RAMDEVBABA SOLVENT LTD,119.95,INR,3.405172413793106,73600,2.3,2742218932.5,INR,17.35061403381887,6.9133,INR,-6.677915766738672,0,Process industries,
GOYALSALT,GOYAL SALT LTD,152.7,INR,-3.323836657169991,3600,0.7692307692307693,2733368175,INR,20.635413992080974,7.3999,INR,27.813665883653442,0,Consumer non-durables,
KALYANIFRG,KALYANI FORGE LTD,754.45,INR,2.090663058186745,4678,2.395534616960262,2732865653,INR,33.0098489190691,22.8553,INR,82.7371434053985,0.399361022364217,Producer manufacturing,
DEVIT,DEV INFO TECHNOLOGY LTD,120.18,INR,-1.6047158997871243,115126,1.1630251625442982,2710851560,INR,18.274713744810914,6.5763,INR,57.24875062767508,0.415627597672485,Technology services,
LLOYDS,LLOYDS LUXURIES LTD,100.05,INR,2.0918367346938744,5000,0.746268656716418,2706115620,INR,,-21.5494,INR,-507.14507085904256,0,Retail trade,
UNIVASTU,UNIVASTU INDIA LTD,237.25,INR,-2.9295037027944835,23275,1.1335908163315005,2696251350,INR,26.458124233299877,8.967,INR,35.596552245576895,0,Industrial services,
EFACTOR,E FACTOR EXPERIENCES LTD,235.15,INR,-0.3601694915254213,60800,2.6573426573426575,2694839378.2,INR,,,,,0.485672656629432,Commercial services,
PLAZACABLE,PLAZA WIRES LTD,61.19,INR,-0.3257859586251879,41826,1.3308430008718284,2690315399.2,INR,92.74022431039708,0.6598,INR,-39.57322099093324,0,Producer manufacturing,
BASML,BANNARI AM SPIN MILL LTD.,33.61,INR,-0.503256364712853,282920,1.3982081072546,2674169016,INR,31.647834274952917,1.062,INR,,0,Process industries,
KRITIKA,KRITIKA WIRES LTD,10.01,INR,0.20020020020019594,177288,0.7357496439278555,2665462800,INR,26.135770234986943,0.383,INR,-1.9206145966709363,0,Producer manufacturing,
TCL,THAAI CASTING LTD,115,INR,-3.361344537815126,45600,0.5925155925155925,2659904000,INR,24.04248202040475,4.7832,INR,,0,Producer manufacturing,
TRANSTEEL,TRANSTEEL SEATING TECH L,131.5,INR,-0.7172517931294743,48000,0.5504587155963303,2653474065,INR,20.947162177230513,6.2777,INR,11.76648625551917,0,Producer manufacturing,
KMSUGAR,K M SUGAR MILLS LTD,28.82,INR,-0.10398613518197969,89796,0.9807360872347908,2647765113,INR,7.462454686690833,3.862,INR,26.48609700979268,0,Process industries,
AMJLAND,AMJ LAND HOLDINGS LTD,64.23,INR,3.5633666559174473,183031,2.44074201992535,2632609962,INR,12.871485541371918,4.9901,INR,84.38146615430092,0.311477962934122,Finance,
TRIGYN,TRIGYN TECHNOLOGIES LTD,84.89,INR,2.314089429914429,37261,1.0317348241307605,2616171956,INR,22.20972214954738,3.8222,INR,-40.913306950284436,0,Technology services,
MURUDCERA,MURUDESHWAR CERAMICS LTD,43.18,INR,0.20886516593176213,18083,0.45793542864812437,2609500673,INR,27.181165806370387,1.5886,INR,90.16040220253771,1.16009280742459,Producer manufacturing,
SURANAT&P,SURANA TELECOM AND POW LTD,19.15,INR,-0.9824198552223438,75483,0.9153848392683116,2605233781,INR,10.808217631786883,1.7718,INR,194.27005480817144,0,Distribution services,
TIPSFILMS,TIPS FILMS LTD,596.8,INR,-1.8017276840806327,2059,0.15972507738016742,2595028465.8,INR,,-105.0293,INR,-4271.9682224429,0,Consumer services,
PRATHAM,PRATHAM EPC PROJECTS LTD,146.05,INR,0,3600,0.46875,2593848000,INR,18.85489284792151,7.746,INR,37.43789921930448,0,Industrial services,
INDOWIND,INDOWIND ENERGY LTD,20.11,INR,-0.297471492315331,114886,0.6059905962429273,2590202815,INR,173.21274763135227,0.1161,INR,-81.92714819427148,0,Utilities,
COASTCORP,COASTAL CORPORATION LTD,38.57,INR,0.6786739754633203,32166,0.4653962291996128,2586660407,INR,57.61876307140723,0.6694,INR,-0.9323664348083429,0.62143966856551,Transportation,
DGCONTENT,DIGICONTENT LTD,44.2,INR,0.7981755986317021,20658,0.6758113956889135,2580014984,INR,10.576946086290652,4.1789,INR,321.4300121016538,0,Commercial services,
CORDSCABLE,CORDS CABLE INDUS LTD.,198.84,INR,1.2269001679987763,26435,0.4867508391779647,2568749877,INR,17.636102389441756,11.2746,INR,44.73913936530759,0.503271263210871,Producer manufacturing,
ACTIVEINFR,ACTIVE INFRASTRUCTURES L,170,INR,0,600,0.3333333333333333,2552552720,INR,,,,,0,Industrial services,
BHAGYANGR,BHAGYANAGAR INDIA LTD,79.24,INR,0.17699115044247862,75010,0.7285884267016343,2534644006,INR,18.08967217605698,4.3804,INR,-69.34832655745964,0,Producer manufacturing,
DRCSYSTEMS,DRC SYSTEMS INDIA LTD,18.83,INR,0.3731343283581915,70700,0.7008632414577955,2532170505,INR,16.694742441705824,1.1279,INR,29.168575355016024,0,Technology services,
SDREAMS,S D RETAIL LTD,134.5,INR,-1.6812865497076106,2000,0.2898550724637681,2518160917,INR,29.4536296945144,4.5665,INR,,0,Consumer non-durables,
GOLDSTAR,GOLDSTAR POWER LTD,9.5,INR,-0.5235602094240912,33750,0.6666666666666715,2467226269,INR,89.62264150943396,0.106,INR,-41.40409065782201,,Producer manufacturing,
RANASUG,RANA SUGARS LTD.,16.02,INR,-0.6203473945409518,371770,1.0790704964473041,2463228059,INR,5.986547085201793,2.676,INR,46.936086097078864,0,Process industries,
DELPHIFX,DELPHI WORLD MONEY LTD,220.7,INR,-4.702275573211285,277217,2.1028848414968104,2454812521,INR,316.9155657668007,0.6964,INR,-94.89899063887138,0,Commercial services,
ENVIRO,ENVIROTECH SYSTEMS LTD,130.45,INR,3.861464968152862,49000,0.7248520710059172,2451155500,INR,17.44310432433878,7.4786,INR,,0,Producer manufacturing,
MAXVOLT,MAXVOLT ENERGY INDUS L,244,INR,3.0840726658217203,70400,3.0034129692832763,2443025068.3999996,INR,,,,,0,Producer manufacturing,
VETO,VETO SWITCHGEAR CABLE LTD,127.98,INR,0.8351717617396803,50572,0.4671303608871154,2442891423,INR,11.196654476737066,11.4302,INR,23.309779384001278,0.782472613458529,Producer manufacturing,
SADHNANIQ,SADHANA NITROCHEM LTD,7.25,INR,-5.104712041884813,3142114,1.0128116672186644,2434347776,INR,31.78430512932924,0.2281,INR,80.03157063930544,2.0297699594046,Process industries,
GRCL,GAYATRI RUBB AND CHEM LTD,422,INR,0,1000,0.18779342723004694,2421436000,INR,84.9727161065582,4.9663,INR,82.6920247204238,0,Producer manufacturing,
SHAH,SHAH METACORP LTD,4.08,INR,2.5125628140703538,878536,1.0105632603932488,2411147334,INR,5.612104539202201,0.727,INR,538.2791922739245,0,Non-energy minerals,
PRAXIS,PRAXIS HOME RETAIL LTD,13.21,INR,4.344391785150084,116222,0.3410842430126185,2409768355,INR,,-2.5878,INR,65.21961184882534,0,Retail trade,
SETCO,SETCO AUTOMOTIVE LTD,17.95,INR,-1.697699890470987,13403,0.17274556278604578,2407810913,INR,,-7.8538,INR,6.772076018185498,0,Producer manufacturing,
MHLXMIRU,MAHALAXMI RUBTECH LTD,227.48,INR,2.486934582807705,22455,3.6273907986559837,2406023446,INR,14.402390690489153,15.7946,INR,59.50919006261364,0,Process industries,
PKTEA,THE P K TEA PROD CO LTD,777.15,INR,-1.6079002342216935,474,1.3620689655172413,2405962316,INR,991.3892078071182,0.7839,INR,-95.49563008889221,0.128675287910957,Process industries,
DHARAN,DHARAN INFRA-EPC LTD,0.45,INR,2.2727272727272747,26931679,,2405228862,INR,,-0.1032,INR,61.24671423206909,0,Finance,
KATARIA,KATARIA INDUSTRIES LTD,111,INR,-0.6711409395973155,3000,0.32679738562091504,2389963200,INR,24.12256872758883,4.6015,INR,,0,Producer manufacturing,
AKSHARCHEM,AKSHARCHEM INDIA LTD,296.8,INR,0.2702702702702741,26727,1.6318643074330512,2374182363,INR,49.952033929683424,5.9417,INR,,0.169176112332939,Process industries,
ESSENTIA,INTEGRA ESSENTIA LTD,2.2,INR,0,1706897,0.6380438451163695,2348919265,INR,53.52798053527981,0.0411,INR,-75.06067961165049,0,Consumer non-durables,
OCCL,ORIENTAL CARBN & CHEM LTD,232.89,INR,-1.4430808294540944,15489,0.4847932844439854,2345173938,INR,21.70092621927356,10.7318,INR,-76.76385382520169,5.96379126730564,Process industries,Strong buy
ETML,EMERALD TYRE MANUF LTD,120,INR,-1.639344262295082,12000,0.32679738562091504,2337181440,INR,20.665070863972172,5.8069,INR,,0,Consumer durables,
GENCON,GENERIC ENG CONS PROJ LTD,39.73,INR,-0.4260651629072724,11998,0.3876725430388254,2334155417,INR,18.799981072256656,2.1133,INR,-2.4330563250230726,0,Industrial services,
NAVKARURB,NAVKAR URBANSTRUCTURE LTD,2.04,INR,0,851357,0.9205247710330369,2333947200,INR,463.6363636363636,0.0044,INR,-51.64835164835164,0.0961538461538461,Non-energy minerals,
RAJTV,RAJ TV NETWORK LTD,44.57,INR,0.9741730856366102,9543,1.0604158101185868,2312739495,INR,,-4.0448,INR,-2706.185567010309,0,Consumer services,
INNOMET,INNOMET ADVANCED MATERI L,175,INR,-0.84985835694051,3600,0.6382978723404256,2307226605.4,INR,119.9698361554809,1.4587,INR,-25.068063903015357,0,Non-energy minerals,
GULFPETRO,GP PETROLEUMS LTD,45.23,INR,-0.9634333260346066,160230,1.3324119625198327,2305502287,INR,,,,,0,Energy minerals,
ESPRIT,ESPRIT STONES LTD,105,INR,-1.960784313725485,33600,1.381578947368421,2304246000,INR,14.696414074965709,7.1446,INR,,0,Non-energy minerals,
NECCLTD,NORTH EAST CARRY CORP LTD,24.13,INR,-0.33044196612970606,82790,0.8946797945445983,2303545753,INR,23.037998854305897,1.0474,INR,2.615851866366236,0,Transportation,
ASPINWALL,ASPINWALL & CO LTD,294.55,INR,-0.15254237288135208,1330,0.10189774982187048,2302876591,INR,15.84939976216484,18.5843,INR,36.04705641205838,2.0370056017654,Transportation,
FELIX,FELIX INDUSTRIES LTD.,171,INR,-2.201887331998853,23000,0.7890222984562607,2288871827,INR,,,,,,Industrial services,
WORTH,WORTH PERIPHERALS LTD,145.18,INR,-1.2313762841009606,4755,0.22831817614351152,2286730123,INR,14.81398338809412,9.8002,INR,-2.8143593811979315,0.688800110208018,Process industries,
SHRITECH,SHRI TECHTEX LTD,91.5,INR,2.2346368715083798,18000,0.72,2282925000,INR,15.55170303895574,5.8836,INR,19.575644256564516,0,Process industries,
ATALREAL,ATAL REALTECH LTD,20.42,INR,4.0774719673802275,2146492,3.9098948486647385,2269146647,INR,54.83351235230935,0.3724,INR,32.38535371489514,0,Consumer durables,
HPTL,HP TELECOM INDIA LTD,197.8,INR,1.9324916258696212,2400,0.43478260869565216,2263199164.5,INR,,,,,0,Distribution services,
ASCOM,ASCOM LEASIN & INVEST LTD,86.05,INR,0,1000,1.5384615384615388,2261422483,INR,19.70324914707027,4.3673,INR,3.012076611001036,,Finance,
NATCAPSUQ,NATURAL CAPSULES LTD,218.79,INR,-0.3733891899276087,3796,0.9897530832007926,2258507992,INR,796.7589220684631,0.2746,INR,-95.39709678500788,0,Health technology,
AVROIND,AVRO INDIA LTD,169.08,INR,-3.2999714040606127,23899,0.6754125417204841,2250623880,INR,61.34310488698618,2.7563,INR,-31.130378291939437,0,Consumer durables,
TRU,TRUCAP FINANCE LTD,18.9,INR,1.9967620075553016,26789,0.19334043982802954,2250055232,INR,,-5.0686,INR,-639.8444988816701,0.0528262017960909,Finance,
NIKITA,NIKITA PAPERS LTD,90.05,INR,-0.9895547003848331,6000,0.14705882352941177,2221344395,INR,,,,,0,Process industries,
VIRINCHI,VIRINCHI LTD,21.53,INR,0.9376465072667739,115198,0.8791337939708079,2220252282,INR,355.86776859504135,0.0605,INR,-95.82758620689656,0,Technology services,
JMA,JULLUNDUR MOT AGENCY LTD,96.71,INR,-0.39138943248533287,9975,0.27304006503691175,2208958400,INR,8.581798175558157,11.2692,INR,0.5603940605368298,2.06803846551546,Producer manufacturing,
UNITEDTEA,UNITED NILGIRI TEA LTD,441.4,INR,-1.2417496364246585,2179,0.44875095248882757,2205484122,INR,11.915109568259487,37.0454,INR,15.30601128614072,0.611690077027639,Consumer non-durables,
YASHOPTICS,YASH OPTICS & LENS LTD,88.9,INR,5.707491082045198,62400,4.285714285714286,2201661840,INR,22.988802978976494,3.8671,INR,6.950052547154159,0,Health technology,
INTENTECH,INTENSE TECHNOLOGIES LTD,93.46,INR,4.017807456872565,213664,2.7054637543526434,2200645956,INR,13.54002173125679,6.9025,INR,3.9689712306070137,1.06860440265014,Technology services,
AARTECH,AARTECH SOLONICS LTD,68.94,INR,4.867660480681478,231975,1.3380651338786151,2192473598,INR,,,,,,Commercial services,
FORCAS,FORCAS STUDIO LTD,113.6,INR,-0.8293321693583613,14400,0.4639175257731959,2178162000,INR,22.38776555910291,5.0742,INR,,0,Consumer non-durables,
EMMIL,ENERGY MISSION MACH IND L,192,INR,-2.0408163265306123,7000,1.003584229390681,2174688000,INR,18.486780026574746,10.3858,INR,,0,Producer manufacturing,
AERON,AERON COMPOSITE LTD,126.95,INR,-0.07870916961825605,16000,0.2457757296466974,2160689000,INR,15.224195618021996,8.3387,INR,,0,Producer manufacturing,
ALPA,ALPA LABORATORIES LTD,102.35,INR,-2.0667878671897526,58257,1.8639675180695137,2159817604,INR,10.93950406156477,9.356,INR,16.588575416209736,0,Health technology,
VISHWARAJ,VISHWARAJ SUGAR IND LTD,9.9,INR,-0.20161290322580216,276709,0.616390829418551,2156494125,INR,,-1.8318,INR,-363.18965517241384,2.02020202020202,Process industries,
TAINWALCHM,TAINWALA CHEMICAL AND PLA,217.74,INR,-0.4480614484272082,1540,0.17732129697862933,2153220266,INR,41.437189563628756,5.2547,INR,2.1977167084816216,0,Process industries,
SADBHAV,SADBHAV ENGINEERING LTD,12.53,INR,0.15987210231814208,289670,1.3005654476213266,2153213583,INR,,-11.0446,INR,69.93071153401124,0,Industrial services,
PROPEQUITY,P. E. ANALYTICS LTD,205,INR,-4.651162790697675,22200,3.6633663366336635,2148831320,INR,16.673037664798745,12.2953,INR,15.576883307326424,0,Technology services,
PRLIND,PREMIER ROADLINES LTD,93.9,INR,-2.3400936037441493,28000,1.7721518987341771,2146788750.0000002,INR,13.791381488117969,6.8086,INR,1.2958417020010473,0,Transportation,
MADHUSUDAN,MADHUSUDAN MASALA LTD,148.6,INR,-0.5354752342704227,6000,0.7142857142857143,2138353999.9999998,INR,14.181148424900035,10.4787,INR,46.97252338808085,0,Consumer non-durables,
OSIAHYPER,OSIA HYPER RETAIL LTD,16,INR,4.986876640419946,1096482,0.5163053701866683,2129982422,INR,10.450685826257349,1.531,INR,4.655137056531535,0,Retail trade,
NDLVENTURE,NDL VENTURES LTD,64.44,INR,0.5931938807368021,3193,0.6480748543708628,2128383032.0000002,INR,370.55779183438756,0.1739,INR,-63.76328401750364,1.58202816010125,Consumer services,
ARVEE,ARVEE LABORATORIES I LTD,192.56,INR,-2.8456104944500438,3769,0.44365185865291806,2122011200,INR,98.96186658443828,1.9458,INR,103.87678122380552,0,Process industries,
BAFNAPH,BAFNA PHARMACEUTICALS LTD,89.21,INR,-0.9438152342882616,10521,0.7550920808991345,2116059168.0000002,INR,50.942211055276374,1.7512,INR,-43.622432554246345,0,Health technology,
DTIL,DHUNSERI TEA & IND. LTD.,199.62,INR,0.3065172604391808,1387,0.21810233669843068,2103061493.0000002,INR,,-19.0786,INR,85.79242460235605,0,Process industries,
LAL,LORENZINI APPARELS LTD,12.15,INR,-0.40983606557376173,18666,0.36864193385932514,2078020551,INR,34.994239631336406,0.3472,INR,2.721893491124256,0,Consumer non-durables,
ARCHIDPLY,ARCHIDPLY IND. LTD,104.32,INR,-4.626074236606329,34260,2.312474266467773,2074899164.9999998,INR,,-3.7037,INR,-203.64638719426878,0,Producer manufacturing,
NITIRAJ,NITIRAJ ENGINEERS LTD,202.06,INR,-1.7886653057256765,8392,1.9972392784044932,2071317117,INR,42.83836499321574,4.7168,INR,-59.825223368282984,0.742353756310007,Electronic technology,
DUCON,DUCON INFRATECHNOLOGIES L,6.36,INR,-2.6033690658499222,440933,0.5012165156953486,2069776023,INR,14.647627821280517,0.4342,INR,60.162301733677594,0,Distribution services,
EMMBI,EMMBI INDUSTRIES LTD,112.38,INR,0.19614835948644693,12256,0.4132540723531812,2067193777,INR,34.03701123663567,3.3017,INR,-41.274923074186724,0.268096514745308,Process industries,
IVP,IVP LTD,197.73,INR,-0.8723116258083968,8008,0.30061188483051166,2053377356,INR,18.05143467504131,10.9537,INR,-7.890178271106627,0.502891626854413,Process industries,
AESTHETIK,AESTHETIK ENGINEERS LTD,123.3,INR,-4.418604651162792,62000,1.7514124293785311,2050922842.5,INR,33.93889347646573,3.633,INR,,0,Consumer durables,
USK,UDAYSHIVAKUMAR INFRA LTD,37,INR,-1.9088016967126162,111152,2.136379886292434,2049875005.29,INR,,-1.3019,INR,-123.92099219108866,0,Industrial services,
RPPL,RAJSHREE POLYPACK LTD,27.84,INR,8.920187793427235,206782,2.024563183031352,2041897020,INR,29.68966620454303,0.9377,INR,51.92806221646145,0,Process industries,
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,79.9,INR,-0.1249999999999929,28328,1.5113506015418678,2040665676,INR,23.522138483278383,3.3968,INR,-51.776029983815555,0.316455696202532,Technology services,
CROWN,CROWN LIFTERS LTD,179.88,INR,0.5646558953429814,16523,0.7277636342814859,2018855118.72,INR,10.63648619882211,16.9116,INR,220.04087657545136,0,Finance,
BARFLEX,BARFLEX POLYFILMS LTD,65,INR,1.010101010101019,36000,1.1042944785276074,2017951031.25,INR,,,,,0,Process industries,
AAREYDRUGS,AAREY DRUGS & PHARM LTD,72.42,INR,2.0000000000000027,93151,0.6936627532046652,2005216368,INR,56.28351597108883,1.2867,INR,-39.114181611697354,0,Health technology,
PRIZOR,PRIZOR VIZTECH LTD,216.25,INR,2.2458628841607564,46400,1.6292134831460674,1995512480,INR,19.978935503838727,10.8239,INR,,0,Distribution services,
ENFUSE,ENFUSE SOLUTIONS LTD,225,INR,-4.519414385741568,3600,0.9523809523809523,1990710000,INR,61.373121300564634,3.6661,INR,-52.551608101986666,0,Technology services,
IPSL,INTEGRATED PERSO SER LTD,273.95,INR,-3.197879858657248,4500,0.5232558139534884,1974223414.5,INR,31.452353616532715,8.71,INR,31.37254901960786,0,Commercial services,
DCM,DCM LTD,104.81,INR,0.1433212306516393,14674,0.5628411318192842,1962097456,INR,8.933228781344289,11.7326,INR,321.4144606874753,0,Technology services,
GENSOL,GENSOL ENGINEERING LTD,51.42,INR,4.981625153123734,589747,3.210309405179307,1960543816,INR,2.149845304791371,23.918,INR,231.5957299320671,0,Industrial services,
SONAMLTD,SONAM LTD,48.78,INR,2.0715630885122454,87168,1.2725719916785283,1952760960,INR,30.906671735411518,1.5783,INR,-21.05342136854742,0,Consumer durables,
PRAMARA,PRAMARA PROMOTIONS LTD,188.15,INR,0.2130492676431455,46000,0.6764705882352942,1944096640,INR,36.892156862745104,5.1,INR,16.622075872950532,0,Consumer durables,
PIGL,POWER INSTRUMENT (G) LTD,112.36,INR,-5.005072708826515,30459,0.4384053381848329,1943030264,INR,14.69968732420163,7.6437,INR,63.73275640476393,0.177999288002848,Industrial services,
INCREDIBLE,INCREDIBLE INDUSTRIES LTD,41.8,INR,-0.476190476190483,837,0.17411020739292327,1940695866,INR,15.53152751458403,2.6913,INR,110.88387400094028,0,Non-energy minerals,
INDIANCARD,INDIAN CARD CLOTHING CO.,323.35,INR,2.5368638021246235,21496,0.3121233857314194,1924625944,INR,2.091035545987585,154.6363,INR,1053.2792876107515,0,Producer manufacturing,
SHUBHSHREE,SHUBHSHREE BIOFUELS ENE L,366.1,INR,0.4389574759945193,2400,0.4819277108433735,1919096200,INR,20.87229190421893,17.54,INR,,0,Process industries,
MUKTAARTS,MUKTA ARTS LTD,84.39,INR,-2.008824895494663,8240,0.41443063567825295,1918612616,INR,,-7.4455,INR,-198.87202954399484,0,Technology services,
OMAXAUTO,OMAX AUTOS LTD,90.26,INR,4.843768149610874,72652,2.7964480506233618,1912961752,INR,8.959520358936691,10.0742,INR,84.83074947252544,2.23613595706619,Producer manufacturing,
SUPERHOUSE,SUPERHOUSE LTD,176.3,INR,1.9841499392607198,4705,0.8354196629911753,1910632468,INR,15.39469088368844,11.452,INR,-28.835530036104227,0.461627236006924,Consumer non-durables,
KEYFINSERV,KEYNOTE FIN SERV LTD.,267.65,INR,-0.3351331223236023,1037,0.3114768870333103,1894951444,INR,10.224585611087553,26.1771,INR,-45.59743460785496,0.37037037037037,Finance,
WEIZMANIND,WEIZMANN LTD,120.56,INR,-1.3582065128456853,2776,0.1947345899419865,1894898106,INR,,-2.3308,INR,-141.250176978621,0.408830744071954,Process industries,
UMANGDAIRY,UMANG DAIRIES LTD,42.41963265,INR,-5.427468284611146,127205.66687887,0.9186199246913103,1887434351,INR,154.64685617936564,0.2743,INR,-54.85516787360106,0,Consumer non-durables,
JEYYAM,JEYYAM GLOBAL FOODS LTD,39.25,INR,0.25542784163474186,10000,0.5319148936170213,1864247830,INR,8.445400753093061,4.6475,INR,,0,Consumer non-durables,
CORALFINAC,CORAL INDIA FIN & HOUS LTD,45.53,INR,-0.13160780872998962,8698,0.2663767494564052,1859544730,INR,10.496829971181556,4.3375,INR,-15.825732582961368,0.866926744690074,Finance,
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,63.75,INR,1.270849880857819,65824,1.225676948916472,1857385849,INR,9.741301590697248,6.5443,INR,312.1614812948734,0,Producer manufacturing,
EQUIPPP,EQUIPPP SOC IMP TECH LTD,17.93,INR,-1.8072289156626606,85837,4.900463002609029,1855714142,INR,328.38827838827837,0.0546,INR,,0,Technology services,
KREBSBIO,KREBS BIOCHEMICALS & IND,86.04,INR,0.6433500994268468,6975,1.6094049239714807,1854425964,INR,,-12.4897,INR,-36.49497830672218,0,Health technology,
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,153.77,INR,-3.6166478626049785,36530,2.1088545334888176,1847639180,INR,33.03471685142219,4.6548,INR,20.434670116429483,0,Producer manufacturing,
RKEC,RKEC PROJECTS LTD,76.99,INR,-1.05384911965044,66038,1.6277585106199424,1847036141,INR,9.220359281437126,8.35,INR,0.3726409424209497,0,Industrial services,
GVPTECH,GVP INFOTECH LTD,11.19,INR,0.6294964028777005,531354,2.523984440573641,1844997470.94671,INR,,-0.1605,INR,-191.5573302909298,0.882752457551385,Commercial services,
