Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
BANARISUG,BANNARI AMMAN SUGARS LTD,3672.4,INR,0.5654823030054108,696,1.3815005954743946,45701566099,INR,35.26220528011292,104.1455,INR,-14.741618693963627,0.342978,Process industries,
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,4300.2,INR,-0.9147676213737602,664,0.38346038346038347,45279107490,INR,24.47606579771188,175.69,INR,-32.34365372766482,0.298916,Non-energy minerals,
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,398.2,INR,-1.142005958291962,78725,0.4270845087538083,44882272154,INR,33.43745801424157,11.9088,INR,-40.086935522820575,0.246336,Producer manufacturing,Buy
HARSHA,HARSHA ENGINEERS INT LTD,474.4,INR,-1.9733443537555555,21443,0.13775713423017127,44830113250,INR,32.852503064340766,14.4403,INR,20.25065578548529,0.203087,Producer manufacturing,Buy
ROSSARI,ROSSARI BIOTECH LTD,789,INR,-3.279190928593319,32724,0.7682682036413152,44788753487,INR,31.462968206052533,25.0771,INR,18.848815165876776,0.0617971,Process industries,Buy
PARAS,PARAS DEF AND SPCE TECH L,1018.45,INR,-4.795512970320164,155853,0.6541513572592403,44752157822,INR,87.60408064960089,11.6256,INR,26.11983206587184,0,Electronic technology,
GREENPANEL,GREENPANEL INDUSTRIES LTD,352.2,INR,-1.5238361526632151,39208,0.4022228537017982,44354327737,INR,43.78527561600239,8.0438,INR,-46.60072360341223,0.414708,Non-energy minerals,Buy
ORIANA,ORIANA POWER LTD,2200.95,INR,1.924145595998876,86550,1.2244031830238726,44315200000,INR,43.85515713295129,50.1868,INR,,0,Industrial services,
RAMKY,RAMKY INFRA LTD,616.55,INR,-2.382837238758719,21573,0.3412423480282826,44307345407,INR,17.805881095817618,34.6262,INR,-81.5380891344823,0,Industrial services,
LUMAXTECH,LUMAX AUTO TECH LTD,625.1,INR,-0.5884223918574956,71849,0.38047231118567093,44186635809,INR,27.44832855442901,22.7737,INR,69.58975924698596,0.848373,Producer manufacturing,Strong buy
POLYPLEX,POLYPLEX CORPORATION LTD,1315.15,INR,-2.6824034334763946,169426,1.226977781640161,44117398072,INR,26.748196990713435,49.1678,INR,117.11855724732396,0.355783,Process industries,
VRLLOG,VRL LOGISTICS LTD,491.85,INR,-2.1096626530002918,52262,1.204423887517659,44079746906,INR,50.94409976488136,9.6547,INR,-48.10891286003751,0.992162,Transportation,Buy
GOPAL,GOPAL SNACKS LTD,346.35,INR,-1.8282312925170037,166494,0.8377663589210992,43767300000,INR,44.402707622881465,7.8002,INR,,0.355872,Consumer non-durables,Strong buy
PARKHOTELS,PARKHOTELS,190.8,INR,-4.192819482801905,720682,0.625531795593636,43699047526,INR,59.593341037573786,3.2017,INR,,0,Consumer services,Strong buy
MEDIASSIST,MEDI ASSIST HEALTH SER L,592.6,INR,-2.1143045920052783,92018,0.5939319771096919,43359136726,INR,48.943656155536104,12.1078,INR,,0.650459,Finance,Strong buy
SUBROS,SUBROS LTD,645,INR,-1.676829268292683,64018,0.885743538657369,43062120890,INR,32.69398430688753,19.7284,INR,92.48909660360421,0.272686,Producer manufacturing,Strong buy
DCXINDIA,DCX SYSTEMS LTD,362.85,INR,-3.265795787789923,661336,0.37486599397764336,42766800000,INR,71.50035469378105,5.0748,INR,-45.054135989605896,0,Producer manufacturing,Buy
HERITGFOOD,HERITAGE FOODS LTD,452.85,INR,-0.8972535288324688,160746,0.6486055944078517,42635122239,INR,24.088022213002265,18.7998,INR,145.69763186784462,0.544129,Consumer non-durables,Buy
PTC,PTC INDIA LTD,135.83,INR,-1.6650980959965127,1338930,0.7542426253296816,42565994556,INR,7.220928625349537,18.8106,INR,7.157261510065963,5.4242,Utilities,Sell
VSTTILLERS,VST TILLERS TRACTORS LTD,4906.8,INR,0.37434795949678185,3209,0.42340678189734793,42555291602,INR,35.704904075996986,137.4265,INR,-7.97552379887356,0.406038,Producer manufacturing,Neutral
JSFB,JANA SMALL FIN BANK LTD,395.15,INR,-1.8748447976160942,48194,0.3201984680382878,42530619718,INR,5.287893447240834,74.7273,INR,18.595937152832885,0,Finance,Buy
SAMHI,SAMHI HOTELS LTD,188.99,INR,-5.970446290860242,1689501,0.9888996880534023,42393140297,INR,,-1.3241,INR,,0,Consumer services,Strong buy
JTEKTINDIA,JTEKT INDIA LTD,161.04,INR,-1.4382765163106643,93281,0.3614903722442855,42336179246,INR,43.86098703562479,3.6716,INR,7.4604150203412685,0.360252,Consumer durables,Strong buy
POKARNA,POKARNA LTD,1335.3,INR,-4.000862719723936,140428,0.7013397713209227,41844548966,INR,36.064821066846726,37.025,INR,79.55345625248538,0.044456,Producer manufacturing,
PATELENG,PATEL ENGINEERING LTD.,48.75,INR,-0.30674846625766583,3517263,1.2292006889299816,41805059226,INR,12.54826254826255,3.885,INR,62.104648251689895,0,Industrial services,Buy
JINDALPOLY,JINDAL POLY FILMS LTD,878.85,INR,-5.347334410339254,69564,1.5485335856196958,41785371755,INR,15.617197842717394,56.2745,INR,,0.576339,Process industries,
63MOONS,63 MOONS TECHNOLOGIES LTD,866.75,INR,-3.2968872029454372,201326,0.48790749130883126,41654997437,INR,54.51669308375475,15.8988,INR,-38.933913056838,0.221239,Technology services,
PAISALO,PAISALO DIGITAL LTD,44.17,INR,-2.8590279305036224,802219,0.47189463975209356,41624338324,INR,17.94361390965226,2.4616,INR,64.41357200106864,0.21575,Finance,Strong buy
AJMERA,AJMERA REALTY & INF I LTD,1091.2,INR,-1.698121706229441,68786,0.7536936313074425,41460882740,INR,31.335161600643243,34.8235,INR,81.74819809710706,0.335633,Finance,
ORISSAMINE,ORISSA MIN DEV CO LTD,6642,INR,-2.7646632556709685,3762,0.8675198893116569,41342701172,INR,274.43786102089894,24.2022,INR,,0,Non-energy minerals,
LGBBROSLTD,LG BALAKRISHNAN & BROS,1258.3,INR,-1.9824732229795554,7944,0.3922788616802216,41310248003,INR,14.009753273358866,89.816,INR,9.501260625094483,1.38964,Producer manufacturing,Buy
BBL,BHARAT BIJLEE LTD,3333.55,INR,-3.959953903774123,33205,1.761370267030204,41084579890,INR,31.153828541095617,107.0029,INR,17.230434825479286,0.962914,Producer manufacturing,Strong buy
BHARATRAS,BHARAT RASAYAN LTD,9863.25,INR,-0.7701362200446616,1453,0.4062176745226313,41069218092,INR,25.99216644473438,379.4701,INR,104.48705271331782,0.0151766,Process industries,
APOLLO,APOLLO MICRO SYSTEMS LTD,121.5,INR,-6.134116192830653,6023473,0.37089458006275833,40916356659,INR,74.50331125827815,1.6308,INR,72.4254599281032,0.0374532,Electronic technology,Strong buy
AARTIDRUGS,AARTI DRUGS LTD.,434.95,INR,-1.6506500847936714,76890,0.2704640204411564,40893520882,INR,26.222975172729793,16.5866,INR,-14.834820649215944,0.223189,Health technology,Buy
JTLIND,JTL INDUSTRIES LTD,105.34,INR,-2.3454157782516,1541191,0.6521177384888509,40845399771,INR,35.230769230769226,2.99,INR,-4.582588715853961,0.113916,Non-energy minerals,Strong buy
MOREPENLAB,MOREPEN LAB. LTD,69.22,INR,-2.35576244886444,4460714,1.037648684805879,40729397615,INR,27.288496412520697,2.5366,INR,144.0681227749447,0,Health technology,
DATAMATICS,DATAMATICS GLOBAL SER LTD,657,INR,-0.7627822672003557,140796,0.47875742596645954,40399221735,INR,21.57330820278253,30.4543,INR,-14.482799289001708,0.731475,Technology services,
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,39.83,INR,-1.239771881973717,138290,0.33473036282021645,40393524886,INR,155.34321372854913,0.2564,INR,-86.32606260999414,0,Producer manufacturing,
VAKRANGEE,VAKRANGEE LTD,35.11,INR,-3.702687877125621,25764349,0.9881341818643614,40370425918,INR,590.0840336134454,0.0595,INR,223.3695652173913,0.134156,Retail trade,
NOCIL,NOCIL LTD,240.4,INR,-0.7103915413844369,207611,0.6691685022700886,40337582879,INR,28.57210772778055,8.4138,INR,29.658509523515992,1.24172,Process industries,Sell
GATEWAY,GATEWAY DISTRIPARKS LTD,79.51,INR,0.5056250790039258,664045,0.6057585489635936,40216330757,INR,17.513601621181085,4.5399,INR,-12.490603134216151,2.48478,Transportation,Buy
SIYSIL,SIYARAM SILK MILLS LTD,882.85,INR,-6.358718710224855,220706,0.6730117723543916,40161604651,INR,20.823800246248485,42.3962,INR,-5.9532075270797,1.24266,Process industries,
RBA,RESTAURANT BRAND ASIA LTD,78.03,INR,-2.009292980032644,724077,0.5157410360705396,39993721876,INR,,-4.6465,INR,-4.314931639090311,0,Consumer services,Buy
PFOCUS,PRIME FOCUS LTD,125.75,INR,-1.2486257264017617,27312,0.4111141717882834,39898266876,INR,,-6.7251,INR,-85.85839044881716,0,Consumer services,
CARERATING,CARE RATINGS LTD,1297,INR,-2.385790622412888,28135,0.5712226418158931,39581084605,INR,33.99737876802097,38.15,INR,28.191773549148007,1.36044,Commercial services,Buy
ARVSMART,ARVIND SMARTSPACES LTD,807.4,INR,-3.9381320642474744,38377,0.7969953543043814,39416015123,INR,55.22571819425445,14.62,INR,120.61930343453852,0.288934,Finance,Strong buy
ASHIANA,ASHIANA HOUSING LTD,362.3,INR,-4.20412480169222,164680,0.3424248076251692,39395690675,INR,113.17630888416844,3.2012,INR,-43.16555703506436,0.382751,Finance,
GENESYS,GENESYS INTL CORPN LTD,1004.05,INR,-2.377248420029173,272980,0.7847042181373092,39249723512,INR,83.38939412815083,12.0405,INR,2806.9290197971995,0,Technology services,Strong buy
INDIAGLYCO,INDIA GLYCOLS LTD,1313.75,INR,4.137767032618608,197620,1.317025024275193,39181778462,INR,20.97442676552387,62.6358,INR,21.054777867754638,0.632161,Process industries,Strong buy
FIEMIND,FIEM INDUSTRIES LTD,1464.6,INR,-0.5533865218129412,22325,0.5835685905478879,39139966021,INR,20.748480980559098,70.5883,INR,24.751119146461946,1.3449,Producer manufacturing,Buy
JAMNAAUTO,JAMNA AUTO IND LTD,95.69,INR,-1.8262029342361763,438809,0.4380417261125432,38862438575,INR,19.557708422752263,4.8927,INR,3.3392472436953327,2.36115,Producer manufacturing,Strong buy
DEEPINDS,DEEP INDUSTRIES LTD,577.4,INR,-2.052586938083125,134676,0.42090682675019214,38812800781,INR,26.632104277556895,21.6806,INR,14.39138922598005,0.402341,Industrial services,
ADVENZYMES,ADVANCED ENZYME TECH LTD,341,INR,-1.5588914549653514,138872,0.6748268008363902,38761051086,INR,27.833326531445127,12.2515,INR,9.796207341554341,1.78958,Consumer non-durables,
NSIL,NALWA SONS INVESTMENT LTD,7150,INR,-3.100775193798452,17810,1.0021945866861741,38449573780,INR,44.21025034749875,161.7272,INR,69.41686194690823,0,Finance,
INDOTECH,INDO TECH TRANSFORM LTD.,3540.05,INR,-0.727706113292199,15297,0.8740893117339504,38362626105,INR,62.78443251832961,56.3842,INR,77.42206502893357,0,Producer manufacturing,
IMAGICAA,IMAGICAAWORLD ENT LTD,68.8,INR,-2.7286865545030494,517865,0.7299248982102453,38245063638,INR,52.988293284041895,1.2984,INR,-82.26835097302833,0,Consumer services,Strong buy
GREENPLY,GREENPLY INDUSTRIES LTD,295.15,INR,0.15269765863589707,103882,0.5354866478861582,38173768920,INR,34.63307596629978,8.5222,INR,70.91229970118124,0.163559,Producer manufacturing,Strong buy
SHANTIGEAR,SHANTHI GEARS LTD,479.8,INR,-2.310902982795473,10082,0.5723791032235356,37993528902,INR,40.7169164446104,11.7838,INR,18.71411013277991,1.00959,Producer manufacturing,
SOTL,SAVITA OIL TECHNOLO. LTD,536.05,INR,-2.6514119676745707,50618,0.9459222078121087,37982471115,INR,21.906774119724066,24.4696,INR,0.8099534462159605,0.722022,Process industries,
RPGLIFE,RPG LIFE SCIENCES LTD,2133,INR,-3.460137138201807,7063,0.42789981946177796,37968615506,INR,49.926035502958584,42.7232,INR,-8.731587998419156,0.696955,Health technology,
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LTD,28.34,INR,-2.511179910560717,3936223,0.796414677884093,37758760485,INR,,-0.2477,INR,75.3262277119235,0,Process industries,
UFLEX,UFLEX LTD,502,INR,-2.8355753411400326,38373,0.9150939346678304,37744945040,INR,,-69.4059,INR,-14.583942111962445,0.191314,Process industries,
STYLAMIND,STYLAM INDUSTRIES LTD,2157.8,INR,-3.6653422027769054,18899,0.4403134079032285,37722146747,INR,27.83902443429807,77.5099,INR,19.041066225989404,0.112322,Non-energy minerals,Buy
FEDFINA,FEDBANK FINANCIAL SER L,100.12,INR,-0.1695084255658607,253454,0.7077785153166215,37658136385,INR,13.696306429548565,7.31,INR,16.788087934560323,0,Finance,Strong buy
INDOSTAR,INDOSTAR CAPITAL FIN LTD,260,INR,-1.4964955483993136,139100,0.7782610593078568,37118084538,INR,32.56961755752922,7.9829,INR,-38.38976314144369,0,Finance,Strong buy
HUBTOWN,HUBTOWN LTD,271.5,INR,-4.384574749075538,64006,0.43331999645252506,37097768349,INR,,-8.836,INR,-470.17176372015086,0,Finance,Strong buy
BHAGCHEM,BHAGIRADHA CHEM & INDS L,302,INR,2.4597116200169635,189313,1.4176819907591154,36944743220,INR,163.14623737237318,1.8511,INR,-32.88982344197514,0.0336814,Process industries,
BOMDYEING,BOMBAY DYEING & MFG. CO L,169.25,INR,-1.9068042193114594,850286,0.6845856123708259,36701250540,INR,0.990539397716931,170.8665,INR,,0.675295,Process industries,
RPSGVENT,RPSG VENTURES LTD,1057.15,INR,-1.9750567944735458,69648,0.8591804182657257,36679593897,INR,,-46.0316,INR,-301.1818023357155,0,Finance,
DCBBANK,DCB BANK LTD,114.12,INR,-0.9460984289558105,505701,0.6678138022062771,36591188199,INR,6.329450915141431,18.03,INR,11.365040148239652,1.07204,Finance,Strong buy
JASH,JASH ENGINEERING LTD,594,INR,2.1759697256385957,198513,1.338776660817349,36564785429,INR,46.748463360695084,12.7063,INR,39.401419653534326,0.492771,Producer manufacturing,
SWARAJENG,SWARAJ ENGINES LTD,2965.95,INR,-1.7555772702429653,4142,0.8251817910150337,36507966778,INR,24.366729569927365,121.7213,INR,8.10667026663126,3.16092,Producer manufacturing,Buy
MONARCH,MONARCH NETWORTH CAP LTD,443.6,INR,-0.7162041181736769,76037,0.23061795554757547,36472567276,INR,20.014889345094414,22.1635,INR,104.18344127428671,0.107562,Finance,
WSTCSTPAPR,WEST COAST PAPER MILLS LTD,548,INR,1.1350004613822973,69921,1.0539238960862782,36472205826,INR,7.891159597262862,69.4448,INR,-53.11325633744238,1.44875,Producer manufacturing,Neutral
BALMLAWRIE,BALMER LAWRIE & CO LTD,206.65,INR,-2.403891565127044,124213,0.8511931560816507,36432369745,INR,13.247983793417358,15.5986,INR,32.202729044834314,3.98967,Producer manufacturing,
AVANTEL,AVANTEL LTD,141.71,INR,-2.951650458841256,483260,1.0082071474931158,36210678025,INR,58.950039519114775,2.4039,INR,44.52594240365539,0.134363,Electronic technology,
BFUTILITIE,BF UTILITIES LTD,894,INR,-3.361798724462223,18367,0.40921770283758735,36142090258,INR,22.334923926349713,40.027,INR,13.604627401117108,0,Industrial services,
FCL,FINEOTEX CHEMICAL LTD,300.5,INR,-2.2764227642276422,223521,0.8209480379532511,36039595089,INR,27.248821182444686,11.028,INR,16.318071069202293,0.508663,Process industries,Buy
CARRARO,CARRARO INDIA LTD,601,INR,-3.2984714400643607,131065,,35930200000,INR,,,,,0,Producer manufacturing,
NORTHARC,NORTHERN ARC CAPITAL LTD,216.87,INR,-1.9353380058783634,160282,0.5020689568761101,35890766178,INR,,,,,0,Finance,
SINDHUTRAD,SINDHU TRADE LINKS LTD,23,INR,-3.28006728343146,1729180,0.8853263800719595,35711068710,INR,73.27174259318254,0.3139,INR,-35.583829263287505,0,Transportation,
JAICORPLTD,JAI CORP LTD,176.35,INR,-8.246618106139437,1811845,0.2711250277919446,35706492708,INR,47.486334383498935,3.7137,INR,,0.245761,Process industries,
SPECTRUM,SPECTRUM ELECTRIC IND LTD,2366.25,INR,-0.4522507362221287,1875,0.22288261515601784,35703100000,INR,170.46191306352387,13.8814,INR,63.99357323441153,0,Electronic technology,
CAPACITE,CAPACITE INFRAPROJECT LTD,397.6,INR,-2.3455728846862223,587512,1.1714457019587967,35609843995,INR,18.27709846465018,21.754,INR,80.18271723555284,0,Industrial services,Strong buy
SJS,SJS ENTERPRISES LTD,1049.1,INR,-3.7655368527267052,105167,1.2021228927671677,35421809434,INR,31.79794318137042,32.9927,INR,50.103275705186526,0.176842,Producer manufacturing,Strong buy
MARATHON,MARATHON NXTGEN REALT LTD,647,INR,-0.3235248806039166,88940,0.8498115298805161,35323375262,INR,18.674971785494716,34.6453,INR,-1.5450851118247213,0.14497,Finance,
HPL,HPL ELECTRIC & POWER LTD,527.1,INR,-1.2366498032602626,227412,0.9101616952608053,35255958613,INR,52.79975959130522,9.983,INR,80.65181592805055,0.182382,Electronic technology,Buy
SERVOTECH,SERVOTECH POWER SYS LTD.,153.86,INR,-0.7226738934055853,998012,1.0411782072962972,35198800000,INR,167.16644936983923,0.9204,INR,14.207718079166156,0.0316636,Producer manufacturing,
LAOPALA,LA OPALA RG LTD,310.2,INR,-2.4528301886792487,29962,0.694379746600756,35187000000,INR,29.8014199387063,10.4089,INR,-6.629888769285976,0.946372,Consumer durables,Strong buy
KDDL,KDDL LTD,2786,INR,-0.9369388589613636,6603,0.7750545813085439,35057866986,INR,37.414454388207865,74.4632,INR,4.666644176815224,2.17513,Consumer durables,Strong buy
GIPCL,GUJ IND POW CO. LTD,216.82,INR,-3.2010357605250306,713380,1.2810624604595109,34954150975,INR,15.232113752599336,14.2344,INR,16.42347706602108,1.70922,Utilities,Strong buy
UTKARSHBNK,UTKARSH SMALL FIN BANK L,30.65,INR,-1.1290322580645207,2018062,0.7478735824145265,34896359516,INR,7.281841723883965,4.2091,INR,2.7110785749146027,1.57828,Finance,Neutral
IRBINVIT,IRB INVIT FUND,59.93,INR,-0.31603459747171947,160800,1.0637755962733453,34882200000,INR,9.796965932125808,6.1172,INR,-7.1181293653203745,9.98502,Finance,
KKCL,KEWAL KIRAN CLOTHING LTD,550.1,INR,-1.8904940253254898,25504,0.90498444025733,34879853638,INR,20.67703086707462,26.6044,INR,15.66074401902435,0.706714,Consumer non-durables,Strong buy
VPRPL,VISHNU PRAKASH R PUNGLI L,263.85,INR,-2.7997789648185547,1091291,1.2941572699258637,34819300000,INR,26.737669865526293,9.8681,INR,,0,Industrial services,
JNKINDIA,JNK INDIA LTD,599.45,INR,-2.0586553386161115,14045,0.7372316413836544,34484966965,INR,,,,,0.0483871,Producer manufacturing,Strong buy
KPEL,K.P. ENERGY LTD,470.3,INR,-3.99101765846688,338062,2.0408924671072093,34365357444,INR,40.6348822340113,11.5738,INR,53.15944790715525,0.0776247,Utilities,
SULA,SULA VINEYARDS LTD,397.5,INR,-1.0209163346613603,145339,0.861311532729056,34350499885.999996,INR,39.141351976761364,10.1555,INR,-6.074563228915221,2.08871,Process industries,Buy
PRECAM,PRECISION CAMSHAFTS LTD.,347.1,INR,-2.335396736072019,222744,0.5082664259476373,34133156644.000004,INR,68.92238041341514,5.0361,INR,15.414231694740463,0.27828,Producer manufacturing,
DPABHUSHAN,D. P. ABHUSHAN LTD,1465,INR,-1.6745528373435379,11952,0.5470648815653965,34100600000,INR,39.3225252308353,37.256,INR,56.46352782082458,0.0663064,Retail trade,
RPEL,RAGHAV PRODUCTIVITY ENH L,701.3,INR,-3.970970833903875,28227,0.594776034489298,34041001210.000004,INR,87.26869999128931,8.0361,INR,40.98421052631577,0.0606837,Process industries,
SPANDANA,SPANDANA SPHOORTY FIN LTD,411.05,INR,-8.827769768215594,2701138,0.7433903356983094,33941245514.000004,INR,31.60585905962862,13.0055,INR,-77.95304288862519,0,Finance,Neutral
MARINE,MARINE ELECTRICAL (I) LTD,240.35,INR,1.1786992212165788,225439,0.781880843799672,33927400000,INR,85.00442086648982,2.8275,INR,82.48999612753323,0.0813173,Distribution services,
ALEMBICLTD,ALEMBIC LTD,124.5,INR,-1.6898294377763745,349332,0.8362480439261619,33805326330.000004,INR,10.299044546469785,12.0885,INR,35.59122417390134,1.82302,Health technology,
XPROINDIA,XPRO INDIA LTD,1495.45,INR,-2.1366402722334836,17251,0.6400923163690874,33792325307,INR,68.52349946618158,21.8239,INR,33.23504273504273,0.130412,Process industries,
MPSLTD,MPS LTD,1897.95,INR,-1.5254105377850347,6459,0.844093047569263,33659113085.999996,INR,27.09073780670578,70.059,INR,-1.7932863552958316,3.81156,Consumer services,Buy
PIXTRANS,PIX TRANSMISSIONS LTD,2294,INR,-4.4843236041137455,23114,0.9137521396917262,33581348519,INR,27.31179979283988,83.993,INR,69.68282828282827,0.284016,Producer manufacturing,
SOLARA,SOLARA ACTIVE PHA SCI LTD,655.45,INR,-3.956333797347791,85949,0.9107786797953143,33291134642.999996,INR,,-137.7055,INR,-1555.3728346977293,0,Health technology,Strong sell
WENDT,WENDT (INDIA) LTD,15978.5,INR,-1.8664324669581858,153,0.6620510601471224,33202699219,INR,77.28415961305924,206.75,INR,1.2735733529267668,0.30118,Producer manufacturing,
ARKADE,ARKADE DEVELOPERS LTD,166.89,INR,-4.157813128122672,1919964,0.41416185722977733,33196699999.999996,INR,,,,,0,Consumer durables,
SBCL,SHIVALIK BIMETAL CON. LTD,569.5,INR,0.12306610407877032,60052,0.7974927291802235,33136815162,INR,40.8000974330685,13.9583,INR,0.7761284546740977,0.295524,Non-energy minerals,Strong buy
QUICKHEAL,QUICK HEAL TECH LTD,591.5,INR,-2.6737967914438503,141723,1.6718059179638658,33053544194,INR,99.91554054054055,5.92,INR,,0.489476,Technology services,
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,314.85,INR,-2.3115110145826834,201754,0.8289697722730619,32974091162.999996,INR,,-3.268,INR,-30642.056074766355,0.310511,Process industries,
SASKEN,SASKEN TECHNOLOGIES LTD,2150.05,INR,-0.060427173635146644,6820,0.6176752947995725,32689364589,INR,50.24655293292826,42.79,INR,-29.202514890800792,1.15529,Technology services,
